TargetName,HUGOSymbol,TargetGroup,AnalyteType,Codeclass,Pooling,CorrelationToNegatives,GlobalOutliers
TSPO,TSPO,All Probes;hormone biosynthetic process;response to axon injury;maintenance of location in cell;tetrapyrrole metabolic process;response to osmotic stress;negative regulation of mitochondrion organization;protein localization to mitochondrion;negative regulation of autophagy;response to progesterone;negative regulation of protein modification by small protein conjugation or removal;regulation of steroid biosynthetic process;regulation of mitochondrial membrane potential,RNA,Endogenous,01,0.94031676,0
TSPO2,TSPO2,All Probes,RNA,Endogenous,01,0.965865811,0
TSPOAP1,TSPOAP1,All Probes;hormone biosynthetic process;signal release from synapse;acid secretion;dicarboxylic acid transport;neuron cellular homeostasis,RNA,Endogenous,01,0.930896941,0
TSPY1,TSPY1,All Probes,RNA,Endogenous,01,0.700448417,0
TSPYL1,TSPYL1,All Probes,RNA,Endogenous,01,0.914204444,0
TSPYL2,TSPYL2,All Probes;IRE1-mediated unfolded protein response,RNA,Endogenous,01,0.920355697,0
TSPYL4,TSPYL4,All Probes,RNA,Endogenous,01,0.93372175,0
TSPYL5,TSPYL5,All Probes;cellular response to ionizing radiation,RNA,Endogenous,01,0.944138171,0
TSPYL6,TSPYL6,All Probes,RNA,Endogenous,01,0.93673076,0
TSR1,TSR1,All Probes;maturation of SSU-rRNA,RNA,Endogenous,01,0.960101251,0
TSR2,TSR2,All Probes;maturation of SSU-rRNA,RNA,Endogenous,01,0.962630737,0
TSR3,TSR3,All Probes;rRNA modification;maturation of SSU-rRNA,RNA,Endogenous,01,0.966736178,0
TSSC4,TSSC4,All Probes,RNA,Endogenous,01,0.928867099,0
TSSK1B,TSSK1B,All Probes;spermatid development,RNA,Endogenous,01,0.919685345,0
TSSK2,TSSK2,All Probes,RNA,Endogenous,01,0.931175938,0
TSSK3,TSSK3,All Probes,RNA,Endogenous,01,0.93114594,0
TSSK4,TSSK4,All Probes;spermatid development;fertilization;peptidyl-threonine modification,RNA,Endogenous,01,0.946580398,0
TSSK6,TSSK6,All Probes;DNA packaging,RNA,Endogenous,01,0.947874939,0
TST,TST,All Probes;sulfur compound catabolic process;mitochondrial transmembrane transport,RNA,Endogenous,01,0.931783192,0
TSTA3,TSTA3,All Probes;cell killing;leukocyte mediated immunity;nucleotide-sugar metabolic process;adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,RNA,Endogenous,01,0.932196883,0
TSTD1,TSTD1,All Probes,RNA,Endogenous,01,0.939474697,0
TSTD2,TSTD2,All Probes,RNA,Endogenous,01,0.967142484,0
TSTD3,TSTD3,All Probes,RNA,Endogenous,01,0.953086216,0
TTBK1,TTBK1,All Probes;neural nucleus development;regulation of macrophage activation;negative regulation of protein binding;regulation of neuroinflammatory response;regulation of cyclin-dependent protein kinase activity;peptidyl-threonine modification,RNA,Endogenous,01,0.932303497,0
TTBK2,TTBK2,All Probes;negative regulation of protein complex disassembly;smoothened signaling pathway;regulation of protein depolymerization;ciliary basal body-plasma membrane docking;negative regulation of protein binding;regulation of microtubule polymerization or depolymerization,RNA,Endogenous,01,0.796350224,0
TTC1,TTC1,All Probes,RNA,Endogenous,01,0.942553763,0
TTC12,TTC12,All Probes,RNA,Endogenous,01,0.980500161,0
TTC13,TTC13,All Probes,RNA,Endogenous,01,0.951643777,0
TTC14,TTC14,All Probes,RNA,Endogenous,01,0.925200848,0
TTC16,TTC16,All Probes,RNA,Endogenous,01,0.947467357,0
TTC17,TTC17,All Probes;protein polymerization,RNA,Endogenous,01,0.938409849,0
TTC19,TTC19,All Probes;cytochrome complex assembly;mitochondrial respiratory chain complex assembly;cytoskeleton-dependent cytokinesis,RNA,Endogenous,01,0.925708307,0
TTC21A,TTC21A,All Probes;spermatid development;protein localization to cilium;protein transport along microtubule;cilium-dependent cell motility,RNA,Endogenous,01,0.969419865,0
TTC21B,TTC21B,All Probes;dorsal/ventral pattern formation;smoothened signaling pathway;protein localization to cilium;protein transport along microtubule;regulation of smoothened signaling pathway,RNA,Endogenous,01,0.962689964,0
TTC22,TTC22,All Probes,RNA,Endogenous,01,0.957947249,0
TTC23,TTC23,All Probes;regulation of smoothened signaling pathway,RNA,Endogenous,01,0.976824896,0
TTC23L,TTC23L,All Probes,RNA,Endogenous,01,0.934582433,0
TTC24,TTC24,All Probes,RNA,Endogenous,01,0.92988018,0
TTC25,TTC25,All Probes,RNA,Endogenous,01,0.9641748,0
TTC26,TTC26,All Probes;smoothened signaling pathway;protein localization to cilium;protein transport along microtubule;microtubule bundle formation,RNA,Endogenous,01,0.95843203,0
TTC27,TTC27,All Probes,RNA,Endogenous,01,0.953463884,0
TTC28,TTC28,All Probes,RNA,Endogenous,01,0.962527518,0
TTC29,TTC29,All Probes,RNA,Endogenous,01,0.95943503,0
TTC3,TTC3,All Probes;protein K48-linked ubiquitination,RNA,Endogenous,01,0.95607623,0
TTC30B,TTC30B,All Probes,RNA,Endogenous,01,0.961911316,0
TTC31,TTC31,All Probes,RNA,Endogenous,01,0.828736504,0
TTC32,TTC32,All Probes,RNA,Endogenous,01,0.959382035,0
TTC33,TTC33,All Probes,RNA,Endogenous,01,0.860774937,0
TTC34,TTC34,All Probes,RNA,Endogenous,01,0.885260881,0
TTC36,TTC36,All Probes,RNA,Endogenous,01,0.89171185,0
TTC37,TTC37,"All Probes;nuclear-transcribed mRNA catabolic process, exonucleolytic",RNA,Endogenous,01,0.953751932,0
TTC38,TTC38,All Probes,RNA,Endogenous,01,0.917576458,0
TTC39A,TTC39A,All Probes,RNA,Endogenous,01,0.947745979,0
TTC39B,TTC39B,All Probes;sterol homeostasis,RNA,Endogenous,01,0.966198615,0
TTC39C,TTC39C,All Probes,RNA,Endogenous,01,0.932472384,0
TTC4,TTC4,All Probes,RNA,Endogenous,01,0.929912877,0
TTC5,TTC5,All Probes,RNA,Endogenous,01,0.956862013,0
TTC6,TTC6,All Probes,RNA,Endogenous,01,0.951469429,0
TTC7A,TTC7A,All Probes;hemopoiesis;cellular transition metal ion homeostasis;iron ion homeostasis;lipid phosphorylation,RNA,Endogenous,01,0.944135838,0
TTC7B,TTC7B,All Probes;lipid phosphorylation,RNA,Endogenous,01,0.949665578,0
TTC8,TTC8,All Probes;axis specification,RNA,Endogenous,01,0.953642395,0
TTC9,TTC9,All Probes;bone development,RNA,Endogenous,01,0.962968292,0
TTC9B,TTC9B,All Probes,RNA,Endogenous,01,0.919884127,0
TTC9C,TTC9C,All Probes,RNA,Endogenous,01,0.964290816,0
TTF1,TTF1,"All Probes;DNA-templated transcription, termination",RNA,Endogenous,01,0.955554041,0
TTF2,TTF2,"All Probes;DNA-templated transcription, termination",RNA,Endogenous,01,0.965681653,0
TTI1,TTI1,All Probes;regulation of TOR signaling,RNA,Endogenous,01,0.948730755,0
TTI2,TTI2,All Probes,RNA,Endogenous,01,0.949278562,0
TTK,TTK,All Probes;mitotic cell cycle checkpoint;positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway;regulation of chromosome segregation;mitotic spindle organization;peptidyl-threonine modification;protein localization to chromosome,RNA,Endogenous,01,0.946189128,0
TTL,TTL,All Probes;regulation of axon extension;regulation of chromosome segregation,RNA,Endogenous,01,0.953071975,0
TTLL1,TTLL1,All Probes;peptidyl-glutamic acid modification;microtubule bundle formation;cilium movement,RNA,Endogenous,01,0.969440356,0
TTLL10,TTLL10,All Probes;peptidyl-glutamic acid modification,RNA,Endogenous,01,0.942963646,0
TTLL11,TTLL11,All Probes;peptidyl-glutamic acid modification,RNA,Endogenous,01,0.942750632,0
TTLL12,TTLL12,All Probes;negative regulation of response to biotic stimulus;regulation of histone methylation;negative regulation of response to cytokine stimulus;peptidyl-lysine methylation;histone methylation,RNA,Endogenous,01,0.943977666,0
TTLL2,TTLL2,All Probes,RNA,Endogenous,01,0.950478123,0
TTLL3,TTLL3,All Probes;peptidyl-glutamic acid modification;microtubule bundle formation,RNA,Endogenous,01,0.93416396,0
TTLL4,TTLL4,All Probes;peptidyl-glutamic acid modification,RNA,Endogenous,01,0.959411719,0
TTLL5,TTLL5,All Probes;retina development in camera-type eye;peptidyl-glutamic acid modification,RNA,Endogenous,01,0.950245625,0
TTLL6,TTLL6,All Probes;peptidyl-glutamic acid modification;microtubule bundle formation,RNA,Endogenous,01,0.94284742,0
TTLL7,TTLL7,All Probes;peptidyl-glutamic acid modification,RNA,Endogenous,01,0.962782458,0
TTLL8,TTLL8,All Probes,RNA,Endogenous,01,0.95065682,0
TTLL9,TTLL9,All Probes,RNA,Endogenous,01,0.94714172,0
TTN,TTN,All Probes;cellular component assembly involved in morphogenesis;DNA packaging;muscle cell development;striated muscle contraction;detection of mechanical stimulus;actin filament-based movement,RNA,Endogenous,01,0.945009711,0
TTPA,TTPA,All Probes;response to pH;vitamin transport;regulation of pH,RNA,Endogenous,01,0.776123994,0
TTPAL,TTPAL,All Probes,RNA,Endogenous,01,0.95006981,0
TTR,TTR,All Probes;terpenoid metabolic process;hormone transport,RNA,Endogenous,01,0.957719873,0
TTYH1,TTYH1,All Probes;chloride transmembrane transport;iron ion transport,RNA,Endogenous,01,,
TTYH2,TTYH2,All Probes;chloride transmembrane transport,RNA,Endogenous,01,0.832997169,0
TTYH3,TTYH3,All Probes;chloride transmembrane transport,RNA,Endogenous,01,0.954368344,0
TUB,TUB,All Probes;retina development in camera-type eye;protein localization to cilium;photoreceptor cell maintenance;regulation of phagocytosis;protein transport along microtubule,RNA,Endogenous,01,0.950554553,0
TUBA1C,TUBA1C,All Probes,RNA,Endogenous,01,0.854847645,0
TUBA3C,TUBA3C,All Probes,RNA,Endogenous,01,0.910671955,0
TUBA3D,TUBA3D,All Probes,RNA,Endogenous,01,0.895718637,0
TUBA3E,TUBA3E,All Probes,RNA,Endogenous,01,0.882466471,0
TUBA4A,TUBA4A,All Probes,RNA,Endogenous,01,0.944898806,0
TUBA8,TUBA8,All Probes,RNA,Endogenous,01,0.939336539,0
TUBAL3,TUBAL3,All Probes,RNA,Endogenous,01,0.950290074,0
TUBB,TUBB,All Probes;cell killing;leukocyte mediated immunity;ciliary basal body-plasma membrane docking;spindle assembly,RNA,Control,01,0.885212134,0
TUBB1,TUBB1,All Probes,RNA,Endogenous,01,0.916187984,0
TUBB2A,TUBB2A,All Probes,RNA,Endogenous,01,0.851653888,0
TUBB2B,TUBB2B,All Probes;positive regulation of axonogenesis,RNA,Endogenous,01,0.866127519,0
TUBB3,TUBB3,All Probes,RNA,Endogenous,01,0.902164041,0
TUBB4A,TUBB4A,All Probes;regulation of microtubule polymerization or depolymerization;ciliary basal body-plasma membrane docking;negative regulation of protein polymerization,RNA,Endogenous,01,0.949692059,0
TUBB4B,TUBB4B,All Probes;cell killing;leukocyte mediated immunity;ciliary basal body-plasma membrane docking,RNA,Endogenous,01,0.939059827,0
TUBB6,TUBB6,All Probes,RNA,Endogenous,01,0.919991969,0
TUBB8,TUBB8,All Probes,RNA,Endogenous,01,0.842037269,0
TUBD1,TUBD1,All Probes;regulation of smoothened signaling pathway,RNA,Endogenous,01,0.958711443,0
TUBE1,TUBE1,All Probes;microtubule organizing center organization,RNA,Endogenous,01,0.957622937,0
TUBG1,TUBG1,All Probes;mitotic spindle organization;ciliary basal body-plasma membrane docking;cytoplasmic microtubule organization,RNA,Endogenous,01,0.960944257,0
TUBG2,TUBG2,All Probes;mitotic spindle organization;cytoplasmic microtubule organization,RNA,Endogenous,01,0.951145771,0
TUBGCP2,TUBGCP2,All Probes;spindle assembly;cytoplasmic microtubule organization;meiotic cell cycle,RNA,Endogenous,01,0.967637595,0
TUBGCP3,TUBGCP3,All Probes;fertilization;cytoplasmic microtubule organization;meiotic cell cycle;spindle assembly,RNA,Endogenous,01,0.964250207,0
TUBGCP4,TUBGCP4,All Probes;spindle assembly;cytoplasmic microtubule organization;meiotic cell cycle,RNA,Endogenous,01,0.960123082,0
TUBGCP5,TUBGCP5,All Probes;spindle assembly;cytoplasmic microtubule organization;meiotic cell cycle,RNA,Endogenous,01,0.947657097,0
TUBGCP6,TUBGCP6,All Probes;spindle assembly;cytoplasmic microtubule organization;meiotic cell cycle,RNA,Endogenous,01,0.969502684,0
TUFM,TUFM,All Probes;mitochondrial translational elongation,RNA,Endogenous,01,0.958819557,0
TUFT1,TUFT1,All Probes;biomineral tissue development,RNA,Endogenous,01,0.96045445,0
TULP1,TULP1,All Probes;retina development in camera-type eye;detection of light stimulus;protein localization to cilium;retina homeostasis;photoreceptor cell maintenance;regulation of phagocytosis;photoreceptor cell development;dendrite development,RNA,Endogenous,01,0.960458985,0
TULP2,TULP2,All Probes;protein localization to cilium,RNA,Endogenous,01,0.944825784,0
TULP3,TULP3,All Probes;tube closure;smoothened signaling pathway;protein localization to cilium;central nervous system neuron differentiation;regulation of smoothened signaling pathway;embryonic digit morphogenesis;bone development;eye development,RNA,Endogenous,01,0.961444952,0
TULP4,TULP4,All Probes,RNA,Endogenous,01,0.932280375,0
TUSC1,TUSC1,All Probes,RNA,Endogenous,01,0.933039053,0
TUSC2,TUSC2,All Probes;modification of morphology or physiology of other organism involved in symbiotic interaction;leukocyte mediated immunity;cell killing;regulation of interleukin-17 production;cytokine production;phagocytosis;regulation of mitochondrial membrane potential,RNA,Endogenous,01,0.833531458,0
TUSC3,TUSC3,All Probes;protein N-linked glycosylation,RNA,Endogenous,01,0.83713108,0
TUT1,TUT1,All Probes;mRNA 3'-end processing;mRNA cleavage;snRNA metabolic process,RNA,Endogenous,01,0.965469006,0
TUT4,TUT4,All Probes;ncRNA catabolic process,RNA,Endogenous,01,0.935784071,0
TUT7,TUT7,All Probes,RNA,Endogenous,01,0.947125478,0
TVP23A,TVP23A,All Probes,RNA,Endogenous,01,0.950355816,0
TVP23B,TVP23B,All Probes,RNA,Endogenous,01,0.902455822,0
TVP23C,TVP23C,All Probes,RNA,Endogenous,01,0.878367408,0
TWF1,TWF1,All Probes;regulation of lamellipodium organization;negative regulation of protein polymerization;maintenance of location in cell;regulation of protein depolymerization;negative regulation of protein complex disassembly,RNA,Endogenous,01,0.955583129,0
TWF2,TWF2,All Probes;cellular response to retinoic acid;regulation of lamellipodium organization;negative regulation of protein complex disassembly;maintenance of location in cell;positive regulation of axonogenesis;regulation of protein depolymerization;regulation of axon extension;negative regulation of protein polymerization;positive regulation of plasma membrane bounded cell projection assembly,RNA,Endogenous,01,0.930239304,0
TWIST1,TWIST1,All Probes;regulation of epithelial to mesenchymal transition;limb morphogenesis;negative regulation of ossification;negative regulation of muscle organ development;positive regulation of interleukin-6 production;tube closure;positive regulation of animal organ morphogenesis;embryonic digit morphogenesis;regulation of lipid catabolic process;regulation of biomineral tissue development;regulation of fatty acid metabolic process;regulation of cell aging;roof of mouth development;neural crest cell migration;embryonic skeletal system morphogenesis;positive regulation of tumor necrosis factor superfamily cytokine production;regulation of double-strand break repair;regulation of protein acetylation;osteoblast differentiation;negative regulation of transporter activity,RNA,Endogenous,01,0.904842781,0
TWIST2,TWIST2,All Probes;negative regulation of ossification,RNA,Endogenous,01,0.934853133,0
TWISTNB,TWISTNB,"All Probes;positive regulation of gene expression, epigenetic;DNA-templated transcription, termination;DNA-templated transcription, elongation;cellular response to leukemia inhibitory factor",RNA,Endogenous,01,0.963592781,0
TWNK,TWNK,All Probes;mitochondrial RNA metabolic process;cellular glucose homeostasis;DNA duplex unwinding;DNA-dependent DNA replication,RNA,Endogenous,01,0.969742456,0
TWSG1,TWSG1,All Probes;transforming growth factor beta receptor signaling pathway;regulation of alpha-beta T cell activation;BMP signaling pathway;positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway;regulation of BMP signaling pathway;negative regulation of T cell activation;negative regulation of ossification;hemopoiesis;formation of primary germ layer;eye development,RNA,Endogenous,01,0.923351594,0
TXK,TXK,All Probes;cytokine production;positive regulation of response to cytokine stimulus;regulation of interferon-gamma production;regulation of lipase activity,RNA,Endogenous,01,0.93497336,0
TXLNA,TXLNA,All Probes,RNA,Endogenous,01,0.946692842,0
TXLNB,TXLNB,All Probes,RNA,Endogenous,01,0.969879936,0
